type,x1,y1,x2,y2,color,width
line,4636.0,2009.0,4640.0,2020.0,"(0.0, 0.0, 0.0)",3.0
line,4680.0,2000.0,4680.0,2020.0,"(0.0, 0.0, 0.0)",3.0
line,4680.0,2020.0,4684.0,2009.0,"(0.0, 0.0, 0.0)",3.0
line,4684.0,2009.0,4676.0,2009.0,"(0.0, 0.0, 0.0)",3.0
line,4676.0,2009.0,4680.0,2020.0,"(0.0, 0.0, 0.0)",3.0
line,4660.0,2140.0,4660.0,2160.0,"(0.0, 0.0, 0.0)",3.0
line,4660.0,2160.0,4660.0,2420.0,"(0.0, 0.0, 0.0)",3.0
line,4640.0,2070.0,4660.0,2030.0,"(0.0, 0.0, 0.0)",3.0
line,4660.0,2030.0,4680.0,2070.0,"(0.0, 0.0, 0.0)",3.0
line,4680.0,2070.0,4640.0,2070.0,"(0.0, 0.0, 0.0)",3.0
line,4610.0,2080.0,4710.0,2080.0,"(0.0, 0.0, 0.0)",3.0
line,4643.0,2080.0,4643.0,2140.0,"(0.0, 0.0, 0.0)",3.0
line,4661.0,2104.0,4659.0,2116.0,"(0.0, 0.0, 0.0)",3.0
line,4677.0,2080.0,4677.0,2140.0,"(0.0, 0.0, 0.0)",3.0
line,4681.0,2111.0,4706.0,2111.0,"(0.0, 0.0, 0.0)",3.0
line,340.0,1720.0,340.0,1780.0,"(0.0, 0.0, 0.0)",3.0
line,340.0,1780.0,340.0,1840.0,"(0.0, 0.0, 0.0)",3.0
line,340.0,1840.0,900.0,1840.0,"(0.0, 0.0, 0.0)",3.0
line,340.0,1640.0,380.0,1680.0,"(0.0, 0.0, 0.0)",3.0
line,380.0,1680.0,340.0,1720.0,"(0.0, 0.0, 0.0)",3.0
line,340.0,1720.0,300.0,1680.0,"(0.0, 0.0, 0.0)",3.0
line,300.0,1680.0,340.0,1640.0,"(0.0, 0.0, 0.0)",3.0
line,260.0,1738.0,262.0,1738.0,"(0.0, 0.0, 0.0)",3.0
line,262.0,1738.0,260.0,1732.0,"(0.0, 0.0, 0.0)",3.0
line,260.0,1732.0,260.0,1738.0,"(0.0, 0.0, 0.0)",3.0
line,256.0,1740.0,260.0,1720.0,"(0.0, 0.0, 0.0)",3.0
line,260.0,1720.0,264.0,1740.0,"(0.0, 0.0, 0.0)",3.0
line,264.0,1740.0,260.0,1724.0,"(0.0, 0.0, 0.0)",3.0
line,260.0,1724.0,256.0,1740.0,"(0.0, 0.0, 0.0)",3.0
line,340.0,1750.0,260.0,1750.0,"(0.0, 0.0, 0.0)",3.0
line,260.0,1750.0,260.0,1720.0,"(0.0, 0.0, 0.0)",3.0
line,255.0,1740.0,264.0,1740.0,"(0.0, 0.0, 0.0)",3.0
line,260.0,1726.0,258.0,1739.0,"(0.0, 0.0, 0.0)",3.0
line,258.0,1739.0,262.0,1739.0,"(0.0, 0.0, 0.0)",3.0
line,262.0,1739.0,260.0,1728.0,"(0.0, 0.0, 0.0)",3.0
line,256.0,1739.0,263.0,1739.0,"(0.0, 0.0, 0.0)",3.0
line,920.0,1800.0,940.0,1820.0,"(0.0, 0.0, 0.0)",3.0
line,940.0,1820.0,935.0,1809.0,"(0.0, 0.0, 0.0)",3.0
line,935.0,1809.0,929.0,1815.0,"(0.0, 0.0, 0.0)",3.0
line,929.0,1815.0,940.0,1820.0,"(0.0, 0.0, 0.0)",3.0
line,900.0,1840.0,920.0,1840.0,"(0.0, 0.0, 0.0)",3.0
line,920.0,1840.0,909.0,1836.0,"(0.0, 0.0, 0.0)",3.0
line,909.0,1836.0,909.0,1844.0,"(0.0, 0.0, 0.0)",3.0
line,909.0,1844.0,920.0,1840.0,"(0.0, 0.0, 0.0)",3.0
line,960.0,1780.0,960.0,1800.0,"(0.0, 0.0, 0.0)",3.0
line,960.0,1800.0,964.0,1789.0,"(0.0, 0.0, 0.0)",3.0
line,964.0,1789.0,956.0,1789.0,"(0.0, 0.0, 0.0)",3.0
line,956.0,1789.0,960.0,1800.0,"(0.0, 0.0, 0.0)",3.0
line,960.0,1880.0,960.0,1900.0,"(0.0, 0.0, 0.0)",3.0
line,960.0,1900.0,960.0,2000.0,"(0.0, 0.0, 0.0)",3.0
line,1000.0,1840.0,960.0,1880.0,"(0.0, 0.0, 0.0)",3.0
line,960.0,1880.0,920.0,1840.0,"(0.0, 0.0, 0.0)",3.0
line,920.0,1840.0,960.0,1800.0,"(0.0, 0.0, 0.0)",3.0
line,960.0,1800.0,1000.0,1840.0,"(0.0, 0.0, 0.0)",3.0
line,920.0,2000.0,920.0,2020.0,"(0.0, 0.0, 0.0)",3.0
line,920.0,2020.0,924.0,2009.0,"(0.0, 0.0, 0.0)",3.0
line,924.0,2009.0,916.0,2009.0,"(0.0, 0.0, 0.0)",3.0
line,916.0,2009.0,920.0,2020.0,"(0.0, 0.0, 0.0)",3.0
line,960.0,2000.0,960.0,2020.0,"(0.0, 0.0, 0.0)",3.0
line,960.0,2020.0,964.0,2009.0,"(0.0, 0.0, 0.0)",3.0
line,964.0,2009.0,956.0,2009.0,"(0.0, 0.0, 0.0)",3.0
line,956.0,2009.0,960.0,2020.0,"(0.0, 0.0, 0.0)",3.0
line,940.0,2140.0,940.0,2160.0,"(0.0, 0.0, 0.0)",3.0
line,940.0,2160.0,940.0,2420.0,"(0.0, 0.0, 0.0)",3.0
line,920.0,2070.0,940.0,2030.0,"(0.0, 0.0, 0.0)",3.0
line,940.0,2030.0,960.0,2070.0,"(0.0, 0.0, 0.0)",3.0
line,960.0,2070.0,920.0,2070.0,"(0.0, 0.0, 0.0)",3.0
line,890.0,2080.0,990.0,2080.0,"(0.0, 0.0, 0.0)",3.0
line,923.0,2080.0,923.0,2140.0,"(0.0, 0.0, 0.0)",3.0
line,941.0,2104.0,939.0,2116.0,"(0.0, 0.0, 0.0)",3.0
line,957.0,2080.0,957.0,2140.0,"(0.0, 0.0, 0.0)",3.0
line,961.0,2111.0,986.0,2111.0,"(0.0, 0.0, 0.0)",3.0
line,1500.0,1740.0,1500.0,1800.0,"(0.0, 0.0, 0.0)",3.0
line,1500.0,1800.0,1500.0,1840.0,"(0.0, 0.0, 0.0)",3.0
line,1500.0,1840.0,1920.0,1840.0,"(0.0, 0.0, 0.0)",3.0
line,1500.0,1660.0,1540.0,1700.0,"(0.0, 0.0, 0.0)",3.0
line,1540.0,1700.0,1500.0,1740.0,"(0.0, 0.0, 0.0)",3.0
line,1500.0,1740.0,1460.0,1700.0,"(0.0, 0.0, 0.0)",3.0
line,1460.0,1700.0,1500.0,1660.0,"(0.0, 0.0, 0.0)",3.0
line,1420.0,1758.0,1422.0,1758.0,"(0.0, 0.0, 0.0)",3.0
line,1422.0,1758.0,1420.0,1752.0,"(0.0, 0.0, 0.0)",3.0
line,1420.0,1752.0,1420.0,1758.0,"(0.0, 0.0, 0.0)",3.0
line,1416.0,1760.0,1420.0,1740.0,"(0.0, 0.0, 0.0)",3.0
line,1420.0,1740.0,1424.0,1760.0,"(0.0, 0.0, 0.0)",3.0
line,1424.0,1760.0,1420.0,1744.0,"(0.0, 0.0, 0.0)",3.0
line,1420.0,1744.0,1416.0,1760.0,"(0.0, 0.0, 0.0)",3.0
line,1500.0,1770.0,1420.0,1770.0,"(0.0, 0.0, 0.0)",3.0
line,1420.0,1770.0,1420.0,1740.0,"(0.0, 0.0, 0.0)",3.0
line,1415.0,1760.0,1424.0,1760.0,"(0.0, 0.0, 0.0)",3.0
line,1420.0,1746.0,1418.0,1759.0,"(0.0, 0.0, 0.0)",3.0
line,1418.0,1759.0,1422.0,1759.0,"(0.0, 0.0, 0.0)",3.0
line,1422.0,1759.0,1420.0,1748.0,"(0.0, 0.0, 0.0)",3.0
line,1416.0,1759.0,1423.0,1759.0,"(0.0, 0.0, 0.0)",3.0
line,1940.0,1800.0,1960.0,1820.0,"(0.0, 0.0, 0.0)",3.0
line,1960.0,1820.0,1955.0,1809.0,"(0.0, 0.0, 0.0)",3.0
line,1955.0,1809.0,1949.0,1815.0,"(0.0, 0.0, 0.0)",3.0
line,1949.0,1815.0,1960.0,1820.0,"(0.0, 0.0, 0.0)",3.0
line,1920.0,1840.0,1940.0,1840.0,"(0.0, 0.0, 0.0)",3.0
line,1940.0,1840.0,1929.0,1836.0,"(0.0, 0.0, 0.0)",3.0
line,1929.0,1836.0,1929.0,1844.0,"(0.0, 0.0, 0.0)",3.0
line,1929.0,1844.0,1940.0,1840.0,"(0.0, 0.0, 0.0)",3.0
line,1980.0,1780.0,1980.0,1800.0,"(0.0, 0.0, 0.0)",3.0
line,1980.0,1800.0,1984.0,1789.0,"(0.0, 0.0, 0.0)",3.0
line,1984.0,1789.0,1976.0,1789.0,"(0.0, 0.0, 0.0)",3.0
line,1976.0,1789.0,1980.0,1800.0,"(0.0, 0.0, 0.0)",3.0
line,1980.0,1880.0,1980.0,1900.0,"(0.0, 0.0, 0.0)",3.0
line,1980.0,1900.0,1980.0,2000.0,"(0.0, 0.0, 0.0)",3.0
line,2020.0,1840.0,1980.0,1880.0,"(0.0, 0.0, 0.0)",3.0
line,1980.0,1880.0,1940.0,1840.0,"(0.0, 0.0, 0.0)",3.0
line,1940.0,1840.0,1980.0,1800.0,"(0.0, 0.0, 0.0)",3.0
line,1980.0,1800.0,2020.0,1840.0,"(0.0, 0.0, 0.0)",3.0
line,1940.0,2000.0,1940.0,2020.0,"(0.0, 0.0, 0.0)",3.0
line,1940.0,2020.0,1944.0,2009.0,"(0.0, 0.0, 0.0)",3.0
line,1944.0,2009.0,1936.0,2009.0,"(0.0, 0.0, 0.0)",3.0
line,1936.0,2009.0,1940.0,2020.0,"(0.0, 0.0, 0.0)",3.0
line,1980.0,2000.0,1980.0,2020.0,"(0.0, 0.0, 0.0)",3.0
line,1980.0,2020.0,1984.0,2009.0,"(0.0, 0.0, 0.0)",3.0
line,1984.0,2009.0,1976.0,2009.0,"(0.0, 0.0, 0.0)",3.0
line,1976.0,2009.0,1980.0,2020.0,"(0.0, 0.0, 0.0)",3.0
line,1960.0,2140.0,1960.0,2160.0,"(0.0, 0.0, 0.0)",3.0
line,1960.0,2160.0,1960.0,2420.0,"(0.0, 0.0, 0.0)",3.0
line,1940.0,2070.0,1960.0,2030.0,"(0.0, 0.0, 0.0)",3.0
line,1960.0,2030.0,1980.0,2070.0,"(0.0, 0.0, 0.0)",3.0
line,1980.0,2070.0,1940.0,2070.0,"(0.0, 0.0, 0.0)",3.0
line,1910.0,2080.0,2010.0,2080.0,"(0.0, 0.0, 0.0)",3.0
line,1943.0,2080.0,1943.0,2140.0,"(0.0, 0.0, 0.0)",3.0
line,1961.0,2104.0,1959.0,2116.0,"(0.0, 0.0, 0.0)",3.0
line,1977.0,2080.0,1977.0,2140.0,"(0.0, 0.0, 0.0)",3.0
line,1981.0,2111.0,2006.0,2111.0,"(0.0, 0.0, 0.0)",3.0
line,2740.0,1720.0,2740.0,1780.0,"(0.0, 0.0, 0.0)",3.0
line,2740.0,1780.0,2740.0,1840.0,"(0.0, 0.0, 0.0)",3.0
line,2740.0,1840.0,3280.0,1840.0,"(0.0, 0.0, 0.0)",3.0
line,2740.0,1640.0,2780.0,1680.0,"(0.0, 0.0, 0.0)",3.0
line,2780.0,1680.0,2740.0,1720.0,"(0.0, 0.0, 0.0)",3.0
line,2740.0,1720.0,2700.0,1680.0,"(0.0, 0.0, 0.0)",3.0
line,2700.0,1680.0,2740.0,1640.0,"(0.0, 0.0, 0.0)",3.0
line,2660.0,1738.0,2662.0,1738.0,"(0.0, 0.0, 0.0)",3.0
line,2662.0,1738.0,2660.0,1732.0,"(0.0, 0.0, 0.0)",3.0
line,2660.0,1732.0,2660.0,1738.0,"(0.0, 0.0, 0.0)",3.0
line,2656.0,1740.0,2660.0,1720.0,"(0.0, 0.0, 0.0)",3.0
line,2660.0,1720.0,2664.0,1740.0,"(0.0, 0.0, 0.0)",3.0
line,2664.0,1740.0,2660.0,1724.0,"(0.0, 0.0, 0.0)",3.0
line,2660.0,1724.0,2656.0,1740.0,"(0.0, 0.0, 0.0)",3.0
line,2740.0,1750.0,2660.0,1750.0,"(0.0, 0.0, 0.0)",3.0
line,2660.0,1750.0,2660.0,1720.0,"(0.0, 0.0, 0.0)",3.0
line,2655.0,1740.0,2664.0,1740.0,"(0.0, 0.0, 0.0)",3.0
line,2660.0,1726.0,2658.0,1739.0,"(0.0, 0.0, 0.0)",3.0
line,2658.0,1739.0,2662.0,1739.0,"(0.0, 0.0, 0.0)",3.0
line,2662.0,1739.0,2660.0,1728.0,"(0.0, 0.0, 0.0)",3.0
line,2656.0,1739.0,2663.0,1739.0,"(0.0, 0.0, 0.0)",3.0
line,3300.0,1800.0,3320.0,1820.0,"(0.0, 0.0, 0.0)",3.0
line,3320.0,1820.0,3315.0,1809.0,"(0.0, 0.0, 0.0)",3.0
line,3315.0,1809.0,3309.0,1815.0,"(0.0, 0.0, 0.0)",3.0
line,3309.0,1815.0,3320.0,1820.0,"(0.0, 0.0, 0.0)",3.0
line,3280.0,1840.0,3300.0,1840.0,"(0.0, 0.0, 0.0)",3.0
line,3300.0,1840.0,3289.0,1836.0,"(0.0, 0.0, 0.0)",3.0
line,3289.0,1836.0,3289.0,1844.0,"(0.0, 0.0, 0.0)",3.0
line,3289.0,1844.0,3300.0,1840.0,"(0.0, 0.0, 0.0)",3.0
line,3340.0,1780.0,3340.0,1800.0,"(0.0, 0.0, 0.0)",3.0
line,3340.0,1800.0,3344.0,1789.0,"(0.0, 0.0, 0.0)",3.0
line,3344.0,1789.0,3336.0,1789.0,"(0.0, 0.0, 0.0)",3.0
line,3336.0,1789.0,3340.0,1800.0,"(0.0, 0.0, 0.0)",3.0
line,3340.0,1880.0,3340.0,1900.0,"(0.0, 0.0, 0.0)",3.0
line,3340.0,1900.0,3340.0,2000.0,"(0.0, 0.0, 0.0)",3.0
line,3380.0,1840.0,3340.0,1880.0,"(0.0, 0.0, 0.0)",3.0
line,3340.0,1880.0,3300.0,1840.0,"(0.0, 0.0, 0.0)",3.0
line,3300.0,1840.0,3340.0,1800.0,"(0.0, 0.0, 0.0)",3.0
line,3340.0,1800.0,3380.0,1840.0,"(0.0, 0.0, 0.0)",3.0
line,3300.0,2000.0,3300.0,2020.0,"(0.0, 0.0, 0.0)",3.0
line,3300.0,2020.0,3304.0,2009.0,"(0.0, 0.0, 0.0)",3.0
line,3304.0,2009.0,3296.0,2009.0,"(0.0, 0.0, 0.0)",3.0
line,3296.0,2009.0,3300.0,2020.0,"(0.0, 0.0, 0.0)",3.0
line,3340.0,2000.0,3340.0,2020.0,"(0.0, 0.0, 0.0)",3.0
line,3340.0,2020.0,3344.0,2009.0,"(0.0, 0.0, 0.0)",3.0
line,3344.0,2009.0,3336.0,2009.0,"(0.0, 0.0, 0.0)",3.0
line,3336.0,2009.0,3340.0,2020.0,"(0.0, 0.0, 0.0)",3.0
line,3320.0,2140.0,3320.0,2160.0,"(0.0, 0.0, 0.0)",3.0
line,3320.0,2160.0,3320.0,2420.0,"(0.0, 0.0, 0.0)",3.0
line,3300.0,2070.0,3320.0,2030.0,"(0.0, 0.0, 0.0)",3.0
line,3320.0,2030.0,3340.0,2070.0,"(0.0, 0.0, 0.0)",3.0
line,3340.0,2070.0,3300.0,2070.0,"(0.0, 0.0, 0.0)",3.0
line,3270.0,2080.0,3370.0,2080.0,"(0.0, 0.0, 0.0)",3.0
line,3303.0,2080.0,3303.0,2140.0,"(0.0, 0.0, 0.0)",3.0
line,3321.0,2104.0,3319.0,2116.0,"(0.0, 0.0, 0.0)",3.0
line,3337.0,2080.0,3337.0,2140.0,"(0.0, 0.0, 0.0)",3.0
line,3341.0,2111.0,3366.0,2111.0,"(0.0, 0.0, 0.0)",3.0
line,700.0,2300.0,720.0,2300.0,"(0.0, 0.0, 0.0)",3.0
line,720.0,2300.0,709.0,2296.0,"(0.0, 0.0, 0.0)",3.0
line,709.0,2296.0,709.0,2304.0,"(0.0, 0.0, 0.0)",3.0
line,709.0,2304.0,720.0,2300.0,"(0.0, 0.0, 0.0)",3.0
line,700.0,2320.0,720.0,2320.0,"(0.0, 0.0, 0.0)",3.0
line,720.0,2320.0,709.0,2316.0,"(0.0, 0.0, 0.0)",3.0
line,709.0,2316.0,709.0,2324.0,"(0.0, 0.0, 0.0)",3.0
line,709.0,2324.0,720.0,2320.0,"(0.0, 0.0, 0.0)",3.0
line,700.0,2340.0,720.0,2340.0,"(0.0, 0.0, 0.0)",3.0
line,720.0,2340.0,709.0,2336.0,"(0.0, 0.0, 0.0)",3.0
line,709.0,2336.0,709.0,2344.0,"(0.0, 0.0, 0.0)",3.0
line,709.0,2344.0,720.0,2340.0,"(0.0, 0.0, 0.0)",3.0
line,700.0,2360.0,720.0,2360.0,"(0.0, 0.0, 0.0)",3.0
line,720.0,2360.0,709.0,2356.0,"(0.0, 0.0, 0.0)",3.0
line,709.0,2356.0,709.0,2364.0,"(0.0, 0.0, 0.0)",3.0
line,709.0,2364.0,720.0,2360.0,"(0.0, 0.0, 0.0)",3.0
line,820.0,2300.0,840.0,2300.0,"(0.0, 0.0, 0.0)",3.0
line,820.0,2320.0,840.0,2320.0,"(0.0, 0.0, 0.0)",3.0
line,840.0,2320.0,1060.0,2320.0,"(0.0, 0.0, 0.0)",3.0
line,820.0,2360.0,840.0,2360.0,"(0.0, 0.0, 0.0)",3.0
line,840.0,2360.0,1040.0,2360.0,"(0.0, 0.0, 0.0)",3.0
line,1040.0,2360.0,980.0,2440.0,"(0.0, 0.0, 0.0)",3.0
line,940.0,2420.0,940.0,2440.0,"(0.0, 0.0, 0.0)",3.0
line,940.0,2440.0,944.0,2429.0,"(0.0, 0.0, 0.0)",3.0
line,944.0,2429.0,936.0,2429.0,"(0.0, 0.0, 0.0)",3.0
line,936.0,2429.0,940.0,2440.0,"(0.0, 0.0, 0.0)",3.0
line,940.0,2520.0,940.0,2580.0,"(0.0, 0.0, 0.0)",3.0
line,940.0,2580.0,940.0,2700.0,"(0.0, 0.0, 0.0)",3.0
line,980.0,2440.0,960.0,2460.0,"(0.0, 0.0, 0.0)",3.0
line,960.0,2460.0,971.0,2455.0,"(0.0, 0.0, 0.0)",3.0
line,971.0,2455.0,965.0,2449.0,"(0.0, 0.0, 0.0)",3.0
line,965.0,2449.0,960.0,2460.0,"(0.0, 0.0, 0.0)",3.0
line,980.0,2480.0,940.0,2440.0,"(0.0, 0.0, 0.0)",3.0
line,940.0,2440.0,900.0,2480.0,"(0.0, 0.0, 0.0)",3.0
line,900.0,2480.0,940.0,2520.0,"(0.0, 0.0, 0.0)",3.0
line,940.0,2520.0,980.0,2480.0,"(0.0, 0.0, 0.0)",3.0
line,1020.0,2520.0,980.0,2480.0,"(0.0, 0.0, 0.0)",3.0
line,980.0,2480.0,1020.0,2440.0,"(0.0, 0.0, 0.0)",3.0
line,1020.0,2440.0,1060.0,2480.0,"(0.0, 0.0, 0.0)",3.0
line,1060.0,2480.0,1020.0,2520.0,"(0.0, 0.0, 0.0)",3.0
line,1102.0,2538.0,1100.0,2532.0,"(0.0, 0.0, 0.0)",3.0
line,1100.0,2532.0,1100.0,2538.0,"(0.0, 0.0, 0.0)",3.0
line,1100.0,2538.0,1102.0,2538.0,"(0.0, 0.0, 0.0)",3.0
line,1104.0,2540.0,1100.0,2520.0,"(0.0, 0.0, 0.0)",3.0
line,1100.0,2520.0,1096.0,2540.0,"(0.0, 0.0, 0.0)",3.0
line,1096.0,2540.0,1100.0,2524.0,"(0.0, 0.0, 0.0)",3.0
line,1100.0,2524.0,1104.0,2540.0,"(0.0, 0.0, 0.0)",3.0
line,1100.0,2550.0,940.0,2550.0,"(0.0, 0.0, 0.0)",3.0
line,1100.0,2550.0,1100.0,2520.0,"(0.0, 0.0, 0.0)",3.0
line,1095.0,2540.0,1104.0,2540.0,"(0.0, 0.0, 0.0)",3.0
line,1100.0,2526.0,1098.0,2539.0,"(0.0, 0.0, 0.0)",3.0
line,1098.0,2539.0,1102.0,2539.0,"(0.0, 0.0, 0.0)",3.0
line,1102.0,2539.0,1100.0,2528.0,"(0.0, 0.0, 0.0)",3.0
line,1096.0,2539.0,1103.0,2539.0,"(0.0, 0.0, 0.0)",3.0
line,1060.0,2240.0,1080.0,2240.0,"(0.0, 0.0, 0.0)",3.0
line,1080.0,2240.0,1069.0,2236.0,"(0.0, 0.0, 0.0)",3.0
line,1069.0,2236.0,1069.0,2244.0,"(0.0, 0.0, 0.0)",3.0
line,1069.0,2244.0,1080.0,2240.0,"(0.0, 0.0, 0.0)",3.0
line,1160.0,2280.0,1180.0,2280.0,"(0.0, 0.0, 0.0)",3.0
line,1060.0,2320.0,1080.0,2320.0,"(0.0, 0.0, 0.0)",3.0
line,1080.0,2320.0,1069.0,2316.0,"(0.0, 0.0, 0.0)",3.0
line,1069.0,2316.0,1069.0,2324.0,"(0.0, 0.0, 0.0)",3.0
line,1069.0,2324.0,1080.0,2320.0,"(0.0, 0.0, 0.0)",3.0
line,1080.0,2220.0,1080.0,2340.0,"(0.0, 0.0, 0.0)",3.0
line,1720.0,2300.0,1740.0,2300.0,"(0.0, 0.0, 0.0)",3.0
line,1740.0,2300.0,1729.0,2296.0,"(0.0, 0.0, 0.0)",3.0
line,1729.0,2296.0,1729.0,2304.0,"(0.0, 0.0, 0.0)",3.0
line,1729.0,2304.0,1740.0,2300.0,"(0.0, 0.0, 0.0)",3.0
line,1720.0,2320.0,1740.0,2320.0,"(0.0, 0.0, 0.0)",3.0
line,1740.0,2320.0,1729.0,2316.0,"(0.0, 0.0, 0.0)",3.0
line,1729.0,2316.0,1729.0,2324.0,"(0.0, 0.0, 0.0)",3.0
line,1729.0,2324.0,1740.0,2320.0,"(0.0, 0.0, 0.0)",3.0
line,1720.0,2340.0,1740.0,2340.0,"(0.0, 0.0, 0.0)",3.0
line,1740.0,2340.0,1729.0,2336.0,"(0.0, 0.0, 0.0)",3.0
line,1729.0,2336.0,1729.0,2344.0,"(0.0, 0.0, 0.0)",3.0
line,1729.0,2344.0,1740.0,2340.0,"(0.0, 0.0, 0.0)",3.0
line,1720.0,2360.0,1740.0,2360.0,"(0.0, 0.0, 0.0)",3.0
line,1740.0,2360.0,1729.0,2356.0,"(0.0, 0.0, 0.0)",3.0
line,1729.0,2356.0,1729.0,2364.0,"(0.0, 0.0, 0.0)",3.0
line,1729.0,2364.0,1740.0,2360.0,"(0.0, 0.0, 0.0)",3.0
line,1840.0,2300.0,1860.0,2300.0,"(0.0, 0.0, 0.0)",3.0
line,1840.0,2320.0,1860.0,2320.0,"(0.0, 0.0, 0.0)",3.0
line,1860.0,2320.0,2120.0,2320.0,"(0.0, 0.0, 0.0)",3.0
line,1840.0,2360.0,1860.0,2360.0,"(0.0, 0.0, 0.0)",3.0
line,1860.0,2360.0,2060.0,2360.0,"(0.0, 0.0, 0.0)",3.0
line,2060.0,2360.0,2000.0,2440.0,"(0.0, 0.0, 0.0)",3.0
line,2120.0,2240.0,2140.0,2240.0,"(0.0, 0.0, 0.0)",3.0
line,2140.0,2240.0,2129.0,2236.0,"(0.0, 0.0, 0.0)",3.0
line,2129.0,2236.0,2129.0,2244.0,"(0.0, 0.0, 0.0)",3.0
line,2129.0,2244.0,2140.0,2240.0,"(0.0, 0.0, 0.0)",3.0
line,2220.0,2280.0,2240.0,2280.0,"(0.0, 0.0, 0.0)",3.0
line,2120.0,2320.0,2140.0,2320.0,"(0.0, 0.0, 0.0)",3.0
line,2140.0,2320.0,2129.0,2316.0,"(0.0, 0.0, 0.0)",3.0
line,2129.0,2316.0,2129.0,2324.0,"(0.0, 0.0, 0.0)",3.0
line,2129.0,2324.0,2140.0,2320.0,"(0.0, 0.0, 0.0)",3.0
line,2120.0,2280.0,2140.0,2280.0,"(0.0, 0.0, 0.0)",3.0
line,2140.0,2280.0,2129.0,2276.0,"(0.0, 0.0, 0.0)",3.0
line,2129.0,2276.0,2129.0,2284.0,"(0.0, 0.0, 0.0)",3.0
line,2129.0,2284.0,2140.0,2280.0,"(0.0, 0.0, 0.0)",3.0
line,2140.0,2220.0,2140.0,2340.0,"(0.0, 0.0, 0.0)",3.0
line,1960.0,2420.0,1960.0,2440.0,"(0.0, 0.0, 0.0)",3.0
line,1960.0,2440.0,1964.0,2429.0,"(0.0, 0.0, 0.0)",3.0
